employee_id,first_name,last_name,email,hire_date,job_title,department,salary,manager_id,address,city,state,zip_code,birth_date,status
1561,Jeanette,Murphy,Jeanette.Murphy@company.com,2017-02-26,Secretary-company,IT,38547,1008,,South-David,OH,61284,2001-09-24,ACTIVE
1219,Courtney,Nelson,Courtney.Nelson@company.com,2016-08-26,Mining-engineer,HR,77169,,"0698 Maureen StreetPort Jesus, SD 91696",North-Jessicaview,FL,70530,1992-11-11,Active
1538,ryan,WALLACE,RYAN.WALLACE@COMPANY.COM,2025-07-25,Careers-information-officer,Analytics,53461,1000,"7919 Courtney Prairie Suite 270New Joshua, NV 01358",New-Joannside,NE,45723,1987-09-10,inactive
1357,Tonya,Higgins,Tonya.Higgins@company,2017-03-16,Purchasing-manager,it,70868,1007,,Owentown,GA,80611,2000-09-23,Active
1332,adam,PARKS,Adam.Parks@company,2025-12-02,Mental-health-nurse,it,46593,,"87019 Hamilton RueJudyburgh, GU 62139",Lake-Joanna,KY,32603,2002-11-10,inactive
1161,Jenny,Blair,Jenny.Blair@company.com,2023-04-23,Minerals-surveyor,Finance,"$62,189",1000,,Gutierrezstad,OK,80726,1987-04-12,inactive
1124,Christopher,Powers,Christopher.Powers@company,2022-12-07,Land/geomatics-surveyor,Finance,"$50,391",1003,Unit 2510 Box 6764DPO AP 62837,Ronniehaven,DC,23911,1971-10-04,Active
1147,Luis,BELL,LUIS.BELL@COMPANY.COM,2017-06-30,Nurse-mental-health,Finance,97508,,"8537 Clark Falls Apt. 484Amystad, MN 06159",Lake-Karenside,MH,83970,1967-03-01,Active
1183,ashley,Vance,Ashley.Vance@company.com,2027-01-02,Armed-forces-logistics/support/administrative-officer,Finance,79784,,"62894 Randy CrossroadDianeshire, WA 63548",West-Brett,DC,89560,1982-02-03,inactive
1285,Brianna,MITCHELL,Brianna.Mitchell@company.com,2016-02-10,Land/geomatics-surveyor,IT,118950,1002,,Kimville,LA,25338,2004-06-30,Active
1295,Jonathan,Adams,Jonathan.Adams@company.com,2024-07-06,Osteopath,HR,104011,1004,"82118 Robert Isle Apt. 350South Jenniferview, RI 53060",East-Robert,NC,29513,1975-03-01,ACTIVE
1019,Cindy,GARZA,Cindy.Garza@company.com,2026-10-31,Soil-scientist,IT,"$49,866",1006,"80855 Jones LocksLake Jacquelineville, WA 05820",New-Carla,RI,90198,2001-07-19,ACTIVE
1260,Gregory,Bowman,GREGORY.BOWMAN@COMPANY.COM,2020-06-29,Visual-merchandiser,it,106234,1009,"244 Fisher Stravenue Apt. 914North Jamie, FM 55293",Ryanmouth,NE,88654,1983-02-12,Active
1034,William,Bell,WILLIAM.BELL@COMPANY.COM,2023-09-16,Theatre-stage-manager,Finance,"$74,654",,"8547 Moore Oval Apt. 666Davisview, KY 85445",Erikaborough,HI,01406,2000-05-11,inactive
1049,jacob,Hamilton,JACOB.HAMILTON@COMPANY.COM,2023-03-17,Secretary/administrator,IT,96183,1000,"02646 Knapp WellsEast Williambury, VT 55772",North-Michellemouth,IL,72702,1994-11-20,Active
1384,Aaron,JOHNSON,Aaron.Johnson@company.com,2022-05-14,Engineer-manufacturing-systems,it,56356,,"9426 Roberta SquaresNorth Jane, MH 41087",South-Kyleburgh,AZ,65204,1985-10-19,ACTIVE
1287,jessica,KEITH,JESSICA.KEITH@COMPANY.COM,2027-09-06,Administrator-Civil-Service,it,83555,,"34498 Christian Prairie Suite 751Port Haleychester, TN 51560",West-Rhonda,GA,20394,1977-11-26,inactive
1363,Jackie,GONZALEZ,Jackie.Gonzalez@company.com,2018-01-10,Barrister's-clerk,HR,50024,,"274 Calhoun AvenueEast Christophermouth, NY 47500",Martinmouth,MH,78948,2004-12-21,ACTIVE
1301,Brian,MARTINEZ,Brian.Martinez@company.com,2021-07-30,Media-buyer,IT,78665,1004,"0045 Escobar Fort Apt. 668Port Dominic, GA 25023",North-Stephenton,TX,48223,1994-11-26,Active
1167,Julia,Reed,Julia.Reed@company.com,2025-05-26,Brewing-technologist,HR,113651,1009,"69711 Dennis Prairie Suite 749South Charlesmouth, IL 93414",New-Samanthaland,PW,69877,1975-05-12,inactive
1275,sarah,Leonard,Sarah.Leonard@company.com,2019-05-09,Producer-radio,it,"$109,946",,Unit 7270 Box 1159DPO AA 16215,North-Jessicaview,RI,38128,1997-07-27,ACTIVE
1196,Megan,Hall,Megan.Hall@company.com,2023-04-09,Minerals-surveyor,it,64828,,"98329 Daniel CommonBrandonton, KS 49323",Wilsonmouth,MI,40443,1993-01-19,Active
1371,Stephanie,WILLIAMSON,Stephanie.Williamson@company.com,2022-05-05,Music-tutor,Analytics,"$35,188",,"96108 Karl Turnpike Suite 699Jeffreyland, IL 59578",Johnsonland,OH,22254,1980-07-22,ACTIVE
1116,jeremy,Wood,Jeremy.Wood@company,2018-12-16,Public-relations-officer,Finance,55132,1002,"841 Anthony VillageEast Amber, WA 78679",Latoyastad,ND,45631,2005-10-25,inactive
1006,James,WHITE,JAMES.WHITE@COMPANY.COM,2019-01-16,Environmental-consultant,Finance,84143,1002,"36324 Lauren Plaza Suite 228Port Robin, NM 49930",Coleshire,VA,12296,1975-07-09,Active
1266,Elizabeth,Mcconnell,Elizabeth.Mcconnell@company,2018-11-14,IT-technical-support-officer,it,53508,1002,"778 Holloway ForkKyleberg, WV 26599",Port-Hannah,AK,37660,2003-06-05,Active
1238,alicia,Rodriguez,ALICIA.RODRIGUEZ@COMPANY.COM,2020-09-13,Oceanographer,HR,76594,1007,"27987 Tammy Union Suite 743New Hannahstad, UT 15143",Gibsonmouth,ND,64470,1992-12-21,ACTIVE
1318,Dana,RUSSELL,DANA.RUSSELL@COMPANY.COM,2025-01-31,Engineer-water,Finance,30393,,"308 Paul Street Suite 219Port Anne, WY 47626",Robertfurt,WA,20330,2003-11-05,inactive
1136,derek,JOHNSTON,Derek.Johnston@company.com,2024-07-19,Pension-scheme-manager,Finance,62157,,"48401 Foster MotorwayDavidport, NH 41601",New-Jeffreyville,ME,10389,1986-05-17,inactive
1499,Jessica,Wood,Jessica.Wood@company.com,2025-11-10,Surveyor-quantity,IT,33731,1007,"88933 Nathan Drive Apt. 664West Troy, VA 74278",New-Michaelstad,MD,22351,1981-09-03,Active
1504,John,PIERCE,JOHN.PIERCE@COMPANY.COM,2023-12-15,Phytotherapist,it,"$89,228",,"1832 Laura Village Apt. 960New Victorton, VI 91277",South-Janet,TN,93562,1999-09-21,Active
1167,Lynn,House,Lynn.House@company,2019-08-09,Magazine-journalist,IT,80796,,"3026 White ParkwaysVillashire, ME 55594",Jenniferview,PR,94929,1968-09-08,Active
1406,austin,GILL,Austin.Gill@company.com,2022-05-08,Photographer,HR,101613,1000,"2963 Brooks LandingMckaymouth, WA 55442",North-Brittany,OR,83884,2004-09-03,ACTIVE
1040,Deborah,Chen,Deborah.Chen@company.com,2022-01-23,Cabin-crew,Analytics,"$110,720",,,Riverahaven,VA,64999,2001-06-02,Active
1447,Christopher,JACKSON,CHRISTOPHER.JACKSON@COMPANY.COM,2020-06-04,Herbalist,Finance,76429,1001,,Isaiahport,WA,48504,1975-09-23,ACTIVE
1206,nicholas,MONROE,Nicholas.Monroe@company,2027-07-10,Tourist-information-centre-manager,Finance,44201,,"340 Woodward PointSamuelville, GA 58915",East-Nancy,KS,59725,1988-10-13,Active
1343,Sue,MOORE,SUE.MOORE@COMPANY.COM,2020-03-15,Administrator-charities/voluntary-organisations,IT,"$92,527",1010,"167 Ross PortsEthanmouth, PA 86769",East-Jessica,ND,15703,1989-01-10,ACTIVE
1157,danny,PETERSEN,Danny.Petersen@company,2016-08-23,Software-engineer,IT,"$100,621",,"031 Buchanan RadialNew Timothy, FL 52456",Lake-Melissahaven,ID,62586,1978-10-13,inactive
1060,andrea,Moreno,ANDREA.MORENO@COMPANY.COM,2023-11-20,Psychologist-occupational,IT,"$111,208",1007,"2725 Mitchell CourtsNew Marytown, NC 99821",Michaelbury,NH,82896,1991-04-12,Active
1338,Mark,Bishop,Mark.Bishop@company.com,2022-11-15,Arts-administrator,Analytics,"$76,002",,USS BentonFPO AE 40126,West-Eric,WY,71662,1987-06-11,Active
1337,kyle,Richardson,KYLE.RICHARDSON@COMPANY.COM,2026-10-15,Chartered-certified-accountant,Analytics,56108,1005,,North-Jenniferbury,MD,22942,1993-11-02,inactive
1048,Ryan,SMITH,RYAN.SMITH@COMPANY.COM,2021-07-31,Intelligence-analyst,Analytics,110519,1010,"52471 Wilson PortsNorth Timothy, KS 17406",South-Brandon,RI,64112,2002-08-20,ACTIVE
1125,steve,BRYANT,Steve.Bryant@company.com,2021-12-30,Accountant-chartered-management,HR,101862,,,Port-Crystalbury,CO,19767,2001-07-04,inactive
1124,shannon,WHITE,SHANNON.WHITE@COMPANY.COM,2023-10-09,Television-production-assistant,HR,"$87,484",1000,"56807 Jason Springs Apt. 828New Davidmouth, ME 02347",North-Lauramouth,SD,14196,1999-03-24,ACTIVE
1578,sandra,Fuller,SANDRA.FULLER@COMPANY.COM,2018-04-22,Editor-magazine-features,Analytics,95561,,"041 Deborah Islands Suite 924Lake Heather, CA 97929",Craigbury,WI,68756,1966-09-17,Active
1394,Robert,Bates,Robert.Bates@company.com,2022-04-02,Engineering-geologist,HR,"$63,716",,"7071 Walker LakeLoriland, KY 83159",North-Courtney,MT,39898,1999-05-10,inactive
1125,stephen,BROWN,Stephen.Brown@company.com,2025-06-23,Wellsite-geologist,Analytics,30878,,"500 Phillip SummitRiverschester, WA 50738",East-Jasonshire,TX,07851,1967-07-24,ACTIVE
1311,Andrew,Campbell,Andrew.Campbell@company.com,2026-12-27,Bonds-trader,IT,"$94,599",,,Salasview,VI,44874,1996-07-07,Active
1308,cory,Maldonado,Cory.Maldonado@company.com,2024-11-09,Primary-school-teacher,IT,"$97,747",1009,"377 Moore SquareCampbellhaven, SD 12454",Amandamouth,CA,03874,1998-11-27,inactive
1219,david,Mcmillan,David.Mcmillan@company,2018-12-13,Editor-commissioning,Finance,41420,1008,"562 Spencer ShoresWest Andrea, VA 89255",Lake-Jackfort,MI,55976,1995-12-29,ACTIVE
1593,Diana,MURRAY,Diana.Murray@company.com,2025-08-09,Teacher-music,it,"$102,588",,"7949 Gregory HeightsTorreshaven, MI 51110",Bautistaside,HI,33726,1984-09-24,Active
1419,Joseph,PARKS,Joseph.Parks@company,2025-02-10,Police-officer,it,104579,,,North-Jeremy,MP,36702,1996-11-25,ACTIVE
1460,Kimberly,Kirby,KIMBERLY.KIRBY@COMPANY.COM,2026-07-18,Presenter-broadcasting,IT,"$116,165",,,Port-Cynthia,NE,73776,1987-10-04,inactive
1595,thomas,GUERRA,Thomas.Guerra@company.com,2026-06-08,Quality-manager,Finance,"$60,840",,,West-Dominiqueview,AL,16951,1995-05-22,inactive
1546,angel,DIXON,Angel.Dixon@company.com,2024-04-24,Agricultural-consultant,Finance,114810,1003,"542 Eric PassagePort Marcustown, NY 13618",New-Carlyberg,PA,25980,1985-03-13,Active
1017,Melvin,LAWSON,Melvin.Lawson@company.com,2025-05-22,Hydrographic-surveyor,Finance,57012,1002,"4902 Angela Junctions Apt. 514Alvarezborough, DC 71908",South-Walter,OK,46160,1980-06-19,Active
1087,Kristina,Parker,Kristina.Parker@company,2020-08-15,Make,Analytics,119383,,"6105 Smith Highway Suite 871New Micheleshire, MN 80712",West-Katherineport,MD,52484,1981-05-02,Active
1589,Heather,ZAVALA,Heather.Zavala@company,2025-11-01,Equities-trader,Analytics,87318,,"0272 Zachary Spur Suite 994Scottton, HI 38949",Nathanfort,TN,12630,1979-03-07,Active
1148,Judith,ANDERSON,Judith.Anderson@company,2022-05-28,Librarian-public,it,52931,1009,"8554 Christina ShoalWest Tiffany, FM 37397",Robersonfort,KY,97274,2003-12-16,ACTIVE
1076,Carlos,Vargas,Carlos.Vargas@company.com,2019-09-15,Diplomatic-Services-operational-officer,Finance,"$99,434",1005,,South-Mauricefort,OR,84856,1980-07-15,ACTIVE
1200,Gregory,LEE,GREGORY.LEE@COMPANY.COM,2019-07-25,Exhibition-designer,IT,"$100,724",,"47449 Tyler ThroughwayEast Heidimouth, DE 03096",Samanthaville,AR,60779,1998-10-01,ACTIVE
1365,Cassandra,Gutierrez,Cassandra.Gutierrez@company.com,2017-06-13,Dealer,it,"$41,495",1007,"920 Anthony WellEast Jennifer, GA 76516",Braybury,NH,41053,2000-10-04,Active
1188,William,Evans,William.Evans@company.com,2022-07-06,Biomedical-scientist,it,"$95,917",,"970 Holly TrafficwayMarkbury, IN 20054",Mariabury,AR,58279,1971-12-14,inactive
1301,emily,MATTHEWS,Emily.Matthews@company.com,2021-07-06,Theatre-manager,IT,113520,1009,"2191 Tran Knoll Suite 271South Douglas, CT 70421",North-Tracyton,OR,95015,1977-05-29,ACTIVE
1426,kevin,DAVIS,KEVIN.DAVIS@COMPANY.COM,2019-08-21,Professor-Emeritus,Analytics,87399,,"2927 Lewis Mountain Suite 902Port David, WA 95643",Jeremyton,NE,88605,1990-01-02,inactive
1096,Wesley,Johnson,Wesley.Johnson@company.com,2025-07-30,Psychologist-sport-and-exercise,Analytics,"$54,278",1008,"37071 Lopez Flat Apt. 252Brandonburgh, IL 69059",Shawnhaven,MO,63650,1984-06-17,inactive
1385,robert,Stewart,Robert.Stewart@company.com,2023-10-06,Geneticist-molecular,Finance,"$62,954",1006,Unit 9774 Box 9724DPO AA 60073,Maryshire,PR,50989,1990-11-21,inactive
1175,jody,PRICE,JODY.PRICE@COMPANY.COM,2024-05-12,Warehouse-manager,IT,"$66,611",1007,"4804 Robbins Street Suite 766Hollandside, LA 72655",Johnsonhaven,RI,92911,1992-07-30,Active
1549,Tommy,MARTINEZ,Tommy.Martinez@company,2022-06-29,Advertising-account-planner,Finance,"$66,660",,"44259 Stacey Lodge Suite 170Jacobsonfort, ND 37199",North-Scottton,FL,35667,2003-04-16,ACTIVE
1055,amy,Walker,AMY.WALKER@COMPANY.COM,2019-02-13,Statistician,IT,93418,,"01724 Jessica DaleCraigtown, MI 44085",West-Michael,UT,64643,1986-11-12,ACTIVE
1059,william,Jensen,WILLIAM.JENSEN@COMPANY.COM,2018-10-05,Broadcast-presenter,it,"$57,058",1004,,Kathleenland,GA,56672,1980-05-21,inactive
1436,Theresa,GOMEZ,Theresa.Gomez@company,2020-08-16,Local-government-officer,HR,"$84,165",,"8898 Andrew CrossroadNorth Susan, ID 26769",North-Erinfort,VI,50250,1966-03-27,Active
1416,Donna,Montoya,Donna.Montoya@company,2018-01-02,Podiatrist,it,91702,,"3317 Ruiz ClubNorth Davidberg, MN 72200",South-Judy,SC,21745,1970-05-28,Active
1435,Judy,Cook,Judy.Cook@company.com,2020-08-12,Nurse-learning-disability,HR,72059,,"05905 Judy Orchard Suite 354Michelebury, CA 94152",West-Juliemouth,IN,65245,1967-04-26,inactive
1168,Angela,GRAVES,ANGELA.GRAVES@COMPANY.COM,2027-03-12,Analytical-chemist,IT,"$116,286",,"65605 Flynn UnderpassEdwardport, NJ 04971",Kristinafort,ND,51980,1997-09-28,Active
1542,frank,Ford,FRANK.FORD@COMPANY.COM,2020-07-30,Multimedia-specialist,it,91445,1008,"8554 James ClubFranciscomouth, SD 09267",East-Nicholas,MO,87793,1971-06-07,Active
1472,Jessica,CLARK,Jessica.Clark@company.com,2019-09-20,Tax-inspector,HR,"$107,063",,,Riggsview,MD,71964,1969-10-29,ACTIVE
1383,Timothy,BROWNING,Timothy.Browning@company,2017-02-13,Charity-fundraiser,IT,"$107,790",1002,USNS EvansFPO AA 78754,West-Joseph,VA,81774,2001-12-21,Active
1367,amanda,MOORE,Amanda.Moore@company,2023-10-27,Purchasing-manager,Finance,94716,1006,,Villafort,GU,71365,2002-03-22,ACTIVE
1482,Shannon,Novak,Shannon.Novak@company.com,2020-11-04,Local-government-officer,IT,86307,,"78462 Taylor Plains Suite 678East Stephenshire, FM 69450",West-Jennifer,SC,35544,1999-01-03,Active
1477,beverly,Marshall,BEVERLY.MARSHALL@COMPANY.COM,2018-06-19,Lecturer-higher-education,HR,65446,,"85703 Wade TunnelLake Jodiville, FM 25447",South-Natalieport,CA,52040,2005-02-08,ACTIVE
1226,Mitchell,Williams,Mitchell.Williams@company.com,2022-06-05,Logistics-and-distribution-manager,it,"$79,378",1010,"33636 Lauren CirclesSouth Josephhaven, ND 20329",Port-John,MP,41314,1976-10-20,ACTIVE
1518,charles,MARTIN,Charles.Martin@company.com,2017-08-23,Programmer-multimedia,Finance,"$37,827",1010,"3980 Rhonda Trail Apt. 906Meganview, NY 40693",Port-Ashley,GA,08037,1998-05-28,ACTIVE
1361,Cynthia,COX,Cynthia.Cox@company,2020-04-15,Oceanographer,Analytics,112303,,"4562 Reyes Islands Apt. 379Glovershire, ME 62179",Johnsontown,WV,47611,1974-02-14,inactive
1564,Pamela,SMITH,Pamela.Smith@company.com,2022-12-11,Chemist-analytical,HR,73202,,"11007 Jennifer HollowDiazport, NY 64587",Bonniechester,NC,58124,1966-11-20,Active
1226,Tracy,Flores,Tracy.Flores@company.com,2025-09-03,Environmental-education-officer,HR,83269,,,North-Johntown,OR,51346,1981-03-24,ACTIVE
1249,Martin,YANG,Martin.Yang@company.com,2017-02-06,Public-affairs-consultant,IT,97736,1002,"28558 Collins DriveBarronshire, VT 70888",East-Stephanieview,VI,38654,2000-02-09,inactive
1355,David,Jensen,David.Jensen@company.com,2026-07-16,Exercise-physiologist,IT,74928,1002,"64453 Abigail MillHowellchester, MI 53892",Lake-Matthewview,MS,74469,1982-09-02,Active
1152,Ronald,MARTINEZ,Ronald.Martinez@company,2020-03-04,Garment/textile-technologist,Analytics,112704,,"724 Kenneth Mountain Suite 202Brownfurt, GA 59956",Thompsonton,HI,56742,1968-12-04,inactive
1136,james,SIMMONS,JAMES.SIMMONS@COMPANY.COM,2023-02-17,Sports-administrator,HR,86094,1000,,North-Amandaland,FL,02275,1977-12-01,inactive
1041,Brenda,Cross,Brenda.Cross@company.com,2022-10-25,Teaching-laboratory-technician,Analytics,40257,1005,"6588 Harris RiverNorth Edward, NC 67227",Steeleport,IN,50829,2002-07-01,ACTIVE
1058,larry,WILLIAMS,LARRY.WILLIAMS@COMPANY.COM,2027-03-15,Chartered-accountant,it,95754,1003,"80959 Jonathan Expressway Suite 459Josephburgh, NY 09639",West-Andrea,MD,79783,1987-05-11,Active
1535,mary,Martin,Mary.Martin@company.com,2017-05-06,Print-production-planner,it,94758,,Unit 8294 Box 0842DPO AE 52253,Port-Andrea,GU,14602,1979-06-24,inactive
1363,Mary,NICHOLS,Mary.Nichols@company.com,2016-11-13,Scientist-research-(medical),IT,83393,1001,"80918 Angel Lake Apt. 569Pamelaton, OK 59137",New-Richard,GU,74134,1984-12-22,ACTIVE
1258,crystal,WILKINSON,Crystal.Wilkinson@company.com,2016-10-30,Industrial-buyer,Analytics,"$46,454",,"37688 Michelle PrairieJonathanton, NJ 41035",New-Jesse,OR,05110,1967-05-22,ACTIVE
1410,colton,Green,Colton.Green@company.com,2018-01-29,Veterinary-surgeon,HR,36387,,"609 Pitts CornerHowellstad, MA 23892",Lake-Donaldfort,OR,73216,2005-03-11,inactive
1223,dominic,Brown,Dominic.Brown@company.com,2023-03-26,Engineer-site,Finance,60907,,Unit 1025 Box 4999DPO AA 36981,Vanessaville,OK,78208,2004-09-23,ACTIVE
1098,Brittany,Dickerson,Brittany.Dickerson@company.com,2020-06-18,Engineer-production,IT,"$93,127",,USS WallFPO AE 06013,North-Daniel,MH,05612,1981-05-25,ACTIVE
1417,Dale,Taylor,DALE.TAYLOR@COMPANY.COM,2025-02-26,Arts-administrator,IT,32394,,"3247 Olson Highway Apt. 106North William, LA 01611",East-Alexandrafort,WY,46705,1983-03-11,Active
1488,thomas,Riley,Thomas.Riley@company.com,2024-03-23,Engineer-energy,HR,"$97,648",,"999 Anderson HillDeborahtown, PW 82020",East-Mary,MN,97345,1982-05-05,inactive
1422,Carl,POWELL,Carl.Powell@company.com,2021-07-02,Theatre-director,Finance,"$54,130",,"408 Hammond CampDavidsonborough, MO 13454",New-Ashley,PW,31285,1992-02-29,ACTIVE
1459,peter,Zhang,Peter.Zhang@company,2017-10-29,Logistics-and-distribution-manager,HR,117847,1003,"629 Mark MallNew Robert, HI 24712",New-Kayla,FM,35589,1975-04-28,ACTIVE
1170,amanda,Rojas,AMANDA.ROJAS@COMPANY.COM,2018-09-17,Nurse-children's,Finance,"$39,831",1009,"1681 Michael Centers Apt. 214Andreaport, IL 29411",Mitchellbury,MA,31014,1992-06-22,ACTIVE
1084,tom,Rodriguez,Tom.Rodriguez@company.com,2017-06-26,Land/geomatics-surveyor,Finance,39389,,,Williamberg,WV,68869,1983-06-06,Active
1386,thomas,JACKSON,Thomas.Jackson@company.com,2018-11-25,Advice-worker,Finance,"$66,946",1001,,Jonesland,NC,77629,1977-10-11,ACTIVE
1568,Gina,Perez,GINA.PEREZ@COMPANY.COM,2021-07-18,Museum/gallery-exhibitions-officer,it,38026,,"8079 Murray Lodge Suite 409Wrightland, ID 36679",North-Adrianborough,DC,14426,2001-04-10,inactive
1064,jamie,Knox,Jamie.Knox@company,2017-01-14,Armed-forces-technical-officer,Analytics,"$65,015",1006,"98946 Delacruz Inlet Apt. 680West Caitlinhaven, FL 62102",New-Rebecca,MS,30626,1973-12-09,inactive
1260,thomas,CLAYTON,Thomas.Clayton@company.com,2016-11-19,Magazine-features-editor,Analytics,"$80,080",1008,,Taylorview,MA,04176,1979-10-29,inactive
1367,John,Mays,John.Mays@company,2022-07-15,Production-assistant-television,Analytics,"$114,204",,"389 Brittany LightWest Dana, AR 78400",Wattsshire,PR,42344,1972-11-07,Active
1547,michele,LYNCH,MICHELE.LYNCH@COMPANY.COM,2027-05-29,Engineer-maintenance-(IT),IT,68803,1000,"014 Nash FortCrystalchester, FM 45331",New-James,UT,54416,1994-10-28,Active
1177,chad,Morrison,Chad.Morrison@company,2023-10-19,Therapist-horticultural,IT,"$92,827",,"7856 Tyler Square Apt. 122Virginiaville, CA 98384",New-Michaelstad,FL,45088,2001-07-31,ACTIVE
1275,Mariah,JOHNSTON,Mariah.Johnston@company,2018-10-07,Dancer,it,67188,,"4416 Eric Club Suite 247Smithborough, MT 68999",South-Jacqueline,PW,79409,1968-05-01,ACTIVE
1157,James,Hines,James.Hines@company,2019-09-24,Tree-surgeon,Analytics,119964,1001,"9571 Dean Stream Suite 545Kingtown, ND 82647",Romerochester,GA,30794,1999-09-12,Active
1152,Katherine,Mitchell,Katherine.Mitchell@company.com,2021-12-28,Solicitor-Scotland,it,37792,1007,"81209 Spears UnderpassMooreville, GU 75425",Port-Russell,RI,52641,1993-08-26,Active
1124,rose,ROBINSON,Rose.Robinson@company,2023-06-14,Wellsite-geologist,IT,45285,1002,"987 Justin PrairieCoreyfurt, UT 71904",Heatherborough,MT,73244,1999-10-24,inactive
1441,Matthew,STOKES,Matthew.Stokes@company.com,2024-11-06,Medical-illustrator,it,69047,1008,"3927 John Plaza Apt. 138Lindseymouth, ME 18565",Port-John,CT,82691,1994-08-10,Active
1108,Gabriel,Phillips,Gabriel.Phillips@company.com,2024-05-07,Runner-broadcasting/film/video,Finance,118914,,"7870 Jordan CoveBrianstad, CA 61879",Hudsonmouth,MN,96134,1981-07-29,ACTIVE
1105,Nicole,Carpenter,NICOLE.CARPENTER@COMPANY.COM,2018-11-13,Amenity-horticulturist,it,"$32,752",1006,,Fergusonport,MS,24153,1970-09-19,Active
1291,Pamela,Dunn,Pamela.Dunn@company.com,2026-08-27,Ambulance-person,Analytics,67937,1006,"74476 Peters Manors Apt. 968New Vanessa, MD 74928",East-Beckyshire,WA,75886,2005-09-12,Active
1384,William,Gordon,WILLIAM.GORDON@COMPANY.COM,2027-08-26,Travel-agency-manager,Analytics,"$70,031",,,Hopkinsshire,AR,66949,1992-08-27,inactive
1351,lauren,BROWN,LAUREN.BROWN@COMPANY.COM,2016-09-27,Corporate-investment-banker,it,"$90,689",,"69490 Joseph Fork Apt. 284Breannaview, AS 42822",Port-Jamesborough,ND,39415,1973-02-28,Active
1369,rebecca,Lee,Rebecca.Lee@company,2018-06-14,Administrator-education,HR,"$35,440",,"748 Osborne SquareEast Thomas, HI 68293",Christopherfurt,NY,15850,1989-05-31,ACTIVE
1179,Christina,Bryan,Christina.Bryan@company,2023-09-18,Scientist-forensic,IT,"$115,607",1000,,Joshuafort,NY,96638,1995-05-09,inactive
1327,heidi,Rowland,Heidi.Rowland@company.com,2018-01-01,Health-and-safety-inspector,HR,"$118,885",,"4107 Ricardo PathPort Harryland, SD 40636",Petersonburgh,UT,07303,2004-08-08,inactive
1176,Elizabeth,Graham,ELIZABETH.GRAHAM@COMPANY.COM,2021-08-21,Archaeologist,it,112750,1008,"910 Jones SkywayRosalesberg, UT 89127",Victoriachester,WY,68252,2000-07-27,ACTIVE
1363,christopher,Gonzalez,Christopher.Gonzalez@company.com,2020-06-18,Pharmacist-hospital,IT,93047,,"53289 Ramirez DrivesNew Christinahaven, DE 49507",South-Brianfort,MP,09259,1972-01-27,inactive
1452,Patrick,Salazar,Patrick.Salazar@company,2025-01-24,Scientist-marine,Finance,"$52,971",1010,"70348 Dean Mission Suite 646East Ashley, IA 97573",South-Danielview,TX,73905,1970-07-27,Active
1596,Lisa,Aguilar,Lisa.Aguilar@company,2023-04-20,Exhibition-designer,IT,101046,1000,"563 Turner Locks Apt. 160South Zachary, WV 30487",Elizabethshire,IN,65473,1991-01-11,ACTIVE
1431,Evan,Chavez,Evan.Chavez@company.com,2016-10-22,Food-technologist,it,30053,,"0460 Amy PassJenniferborough, SD 67216",North-Sherry,UT,25888,1982-12-31,Active
1438,Zachary,MATA,Zachary.Mata@company.com,2026-09-29,Scientist-biomedical,it,"$39,564",1004,,Gomezberg,MN,83816,2002-10-09,ACTIVE
1237,John,WEST,John.West@company.com,2027-02-12,Education-officer-environmental,Analytics,"$40,516",1007,"9495 Alvarado Turnpike Suite 455Winterstown, KS 67815",Lambertton,NY,05843,1988-10-29,inactive
1185,Allison,Hull,Allison.Hull@company.com,2020-12-12,Glass-blower/designer,Finance,"$66,727",,,Ronaldport,DE,55732,1985-11-26,inactive
1434,Robert,Cross,ROBERT.CROSS@COMPANY.COM,2016-05-26,Health-and-safety-adviser,Finance,66695,1002,"748 Hancock CornerValeriefurt, MT 98344",East-Bryan,FL,17505,1970-03-06,ACTIVE
1324,Emily,KING,EMILY.KING@COMPANY.COM,2026-10-28,Public-affairs-consultant,Analytics,"$53,199",,"80218 Lisa SquareWest Peterview, RI 55966",East-Nicolechester,AK,42303,1984-12-12,inactive
1251,gail,MOODY,Gail.Moody@company.com,2025-12-29,Chief-Technology-Officer,HR,"$66,742",,"12967 Michael CirclePort Dominique, PA 60666",West-Jeremiahhaven,NM,77911,2001-12-30,inactive
1012,angela,Hudson,ANGELA.HUDSON@COMPANY.COM,2023-07-20,Medical-secretary,it,95692,1001,"03596 Harris Pine Apt. 694Cardenasstad, DC 31554",South-George,IL,58168,2003-01-01,Active
1157,drew,Alvarez,Drew.Alvarez@company.com,2026-11-26,Regulatory-affairs-officer,IT,106649,,"7665 Angela Haven Apt. 799Williamstown, MO 41701",North-Adam,MH,78400,1985-07-10,inactive
1432,kathleen,TAYLOR,Kathleen.Taylor@company,2018-03-23,Chief-Technology-Officer,IT,77140,,"360 Angela AlleyParsonsfurt, CO 98970",Grimesfort,PA,61831,2003-04-12,Active
1259,Kristen,GOODMAN,KRISTEN.GOODMAN@COMPANY.COM,2021-11-07,Meteorologist,IT,"$73,551",1001,"74032 Stuart Forks Apt. 296New Amy, KY 93091",Nicholasberg,MD,19283,1999-04-11,ACTIVE
1340,antonio,PENA,Antonio.Pena@company.com,2018-05-03,Equities-trader,Analytics,119606,1003,"1076 Mason Fall Suite 765Youngborough, FM 64252",West-Jenniferport,IN,57481,2004-10-03,inactive
